id,temperature,pressure,humidity,wind_speed,wind_direction,precipitation,snowing,cloudiness,terget,target
TEST_11383,9.332,1035.6,94.6,1.4,197.0,0.0,False,15.0,0,4.9356560430746095
TEST_11384,14.092,1016.0,89.6,1.2,109.6,0.06,False,56.0,0,4.364301723055525
TEST_11385,27.29,1020.8,35.2,3.6,134.0,0.0,False,23.0,0,5.844380205911502
TEST_11386,9.698,1023.4,87.0,1.2,142.0,0.0,False,27.6,0,4.815611354708682
TEST_11387,20.564,1014.8,41.6,3.8,178.0,0.18,False,8.0,0,6.7965783807365945
TEST_11388,7.166,1024.4,68.0,1.6,124.0,0.06,False,15.0,0,5.770199820246943
TEST_11389,28.632,1019.8,45.8,3.0,194.0,0.0,False,4.0,0,5.182882491221248
TEST_11390,8.076,1018.0,82.2,2.0,200.6,0.0,False,19.0,0,5.802350893780818
TEST_11391,2.266,1034.4,89.4,2.0,198.0,0.0,False,0.0,0,6.126481215648932
TEST_11392,13.741,1011.0,91.0,1.4,138.0,0.18,False,42.0,0,4.670424355548372
TEST_11393,14.5935375,987.6,72.6,8.2,266.2,0.66,False,56.8,0,10.52920906778002
TEST_11394,7.76,1016.6,83.2,3.8,218.0,0.42,False,70.0,0,7.717560484211794
TEST_11395,7.946,1028.8,67.0,3.6,200.0,0.0,False,0.0,0,7.163320107041805
TEST_11396,20.202,1016.2,76.6,2.0,234.0,0.0,False,19.0,0,4.81958156200982
TEST_11397,23.9765,1019.2,60.0,2.0,133.6,0.06,False,16.8,0,4.548039208182839
TEST_11398,20.312,1020.4,71.0,1.0,105.8,0.06,False,15.2,0,3.8853894791025163
TEST_11399,22.678,1016.0,64.4,2.6,190.0,0.18,False,34.0,0,5.367852670230127
TEST_11400,10.634,1018.2,70.6,2.4,130.0,0.18,False,34.0,0,6.100106179729596
TEST_11401,9.1908,997.4,70.6,6.4,277.0,0.78,False,50.4,0,10.109946454133535
TEST_11402,15.108,1007.8,72.6,3.4,96.0,0.0,False,51.6,0,5.991798635655017
TEST_11403,10.884,1021.8,68.0,2.2,220.0,0.0,False,4.0,0,6.0146590262359405
TEST_11404,17.846,1024.4,64.6,1.4,146.0,0.0,False,8.0,0,4.6132031432568095
TEST_11405,2.5954,1005.8,72.2,0.6,96.4,0.0,True,48.8,0,2.99249982864915
TEST_11406,23.046,1017.4,72.2,1.6,85.8,0.0,False,4.0,0,3.7778882090765507
TEST_11407,27.352,1015.0,51.2,0.8,102.0,0.0,False,34.0,0,3.5376301333037325
TEST_11408,24.916,1016.4,64.8,1.6,192.0,0.0,False,19.0,0,4.224099930873679
TEST_11409,22.92,1015.6,54.4,3.6,248.0,0.36,False,28.0,0,6.632111814327161
TEST_11410,8.292,1025.6,80.2,1.6,204.0,0.0,False,8.0,0,5.537451545154875
TEST_11411,22.87793125,1001.4,64.4,1.8,182.0,0.06,False,18.4,0,4.6008385617225915
TEST_11412,18.752,1010.2,66.8,2.6,212.6,0.0,False,9.6,0,5.492518779043403
TEST_11413,16.952,1014.6,83.4,1.4,180.0,0.0,False,9.6,0,4.353878310403628
TEST_11414,9.88434375,1025.2,78.2,1.0,67.0,0.06,False,21.6,0,4.659751494497857
TEST_11415,25.67,1022.2,49.0,2.2,116.0,0.0,False,8.0,0,4.6188718276527165
TEST_11416,21.586,1017.0,75.2,2.2,140.0,0.0,False,38.2,0,4.582166019979567
TEST_11417,19.026,1004.6,52.0,5.6,186.0,0.0,False,43.0,0,7.8376197982031375
TEST_11418,18.782,1022.8,66.4,1.6,146.6,0.0,False,34.2,0,4.71317142645141
TEST_11419,19.0566,1019.2,70.2,1.4,138.8,0.0,False,36.8,0,4.440109768961429
TEST_11420,21.966,1018.6,58.6,1.8,190.0,0.0,False,35.0,0,4.8764767787463335
TEST_11421,16.3326,1018.4,86.4,1.0,184.4,0.0,False,48.0,0,4.258196404583561
TEST_11422,17.38,1013.2,60.2,3.0,170.0,0.0,False,16.0,0,5.934891573086763
TEST_11423,11.182,1011.4,72.0,4.8,264.0,0.06,False,31.0,0,7.911109559275855
TEST_11424,11.278,1004.6,81.2,6.6,258.0,0.12,False,49.0,0,8.955472869871144
TEST_11425,13.36693125,992.4,91.6,5.2,104.4,0.48,False,87.8,0,7.563288526666854
TEST_11426,8.792,1024.6,74.6,3.2,144.0,0.0,False,26.0,0,6.527309399144632
TEST_11427,13.8426,1007.8,86.0,1.0,222.2,0.0,False,54.8,0,4.690526757349941
TEST_11428,11.33406875,1004.8,81.8,4.6,248.8,0.42,False,60.8,0,7.978998048091501
TEST_11429,9.668,1003.0,88.6,2.2,188.8,0.0,False,30.0,0,5.607912169806155
TEST_11430,16.338,1021.8,79.0,1.8,70.0,0.0,False,8.0,0,4.383331731700128
TEST_11431,14.9,1016.2,79.8,1.2,74.6,0.18,False,56.0,0,4.536493449172326
TEST_11432,10.138,1026.8,94.4,1.6,193.6,0.0,False,46.6,0,5.10833820375902
TEST_11433,11.65573125,1001.4,81.8,0.6,108.0,0.0,False,18.8,0,4.196525363723105
TEST_11434,22.554,1022.2,75.8,1.6,86.0,0.0,False,19.0,0,3.8001399746434337
TEST_11435,18.3436,1023.8,84.6,2.0,158.8,0.06,False,20.8,0,4.605940593693653
TEST_11436,29.152,1014.6,43.8,3.2,162.0,0.0,False,23.0,0,5.274187860628902
TEST_11437,13.496,1014.0,82.4,2.0,144.2,0.42,False,66.8,0,5.695893389184562
TEST_11438,16.446,1021.2,75.6,2.4,152.0,0.0,False,19.0,0,5.193695891974494
TEST_11439,13.598,1024.2,91.8,1.6,154.0,0.0,False,23.0,0,4.575757950764703
TEST_11440,12.436,1013.8,80.6,1.2,169.8,0.0,False,36.4,0,4.8358093691375315
TEST_11441,28.3822625,1021.0,43.4,2.0,100.8,0.06,False,6.6,0,4.357840436592335
TEST_11442,20.556,1016.8,62.2,3.2,230.0,0.18,False,53.0,0,6.257911226011997
TEST_11443,21.67,1012.8,79.0,1.0,174.2,0.18,False,20.0,0,3.9410200223863776
TEST_11444,24.326,1018.2,65.0,2.6,212.0,0.0,False,19.0,0,5.002549929916282
TEST_11445,12.232,1028.0,78.4,0.6,140.0,0.0,False,8.0,0,4.295425732864144
TEST_11446,11.798,1025.8,46.6,4.2,140.0,0.0,False,16.0,0,7.528796498268355
TEST_11447,24.479,997.4,65.6,1.6,217.4,0.0,False,0.0,0,4.260844113283276
TEST_11448,22.398,997.2,84.2,1.4,135.2,0.0,False,2.4,0,3.5798278313584277
TEST_11449,34.038,1017.2,42.2,3.6,112.0,0.0,False,8.0,0,4.827749048072882
TEST_11450,17.516,1009.8,66.0,5.2,168.0,0.36,False,52.0,0,7.741352651867958
TEST_11451,20.764,1021.8,32.8,2.2,82.0,0.0,False,4.0,0,5.398164050759642
TEST_11452,5.0559,1014.6,58.2,4.8,176.6,0.0,False,12.0,0,8.43156106612684
TEST_11453,13.698,1018.8,79.8,2.4,174.0,0.0,False,57.0,0,5.608583707320106
TEST_11454,15.45,1010.6,91.4,1.0,200.0,0.12,False,64.6,0,4.478900840859337
TEST_11455,13.572,1015.8,87.4,1.0,230.6,0.0,False,8.8,0,4.519670392523387
TEST_11456,24.52606875,1005.6,52.8,3.2,120.4,0.06,False,16.4,0,5.406342568669576
TEST_11457,13.92,1031.0,45.0,2.0,112.8,0.0,False,4.0,0,5.771814362973728
TEST_11458,7.80990625,1014.2,78.2,1.2,197.4,0.06,False,17.4,0,5.459423575799514
TEST_11459,12.556,1026.0,73.8,1.4,104.0,0.0,False,0.0,0,4.735539713984009
TEST_11460,26.646,1015.4,55.4,4.8,182.0,0.06,False,28.0,0,6.434649103648341
TEST_11461,19.05,1016.8,60.2,2.2,146.0,0.0,False,27.0,0,5.201994959243762
TEST_11462,10.112,1019.0,78.4,1.4,110.0,0.0,False,4.0,0,4.907742433077932
TEST_11463,8.74126875,1025.4,91.4,1.4,228.8,0.0,False,34.0,0,5.273794083714228
TEST_11464,4.93636875,1009.4,87.4,1.6,173.8,0.0,False,26.2,0,5.6649175890231955
TEST_11465,15.928,1006.8,65.4,3.8,149.2,0.18,False,67.0,0,6.8073115760721095
TEST_11466,23.04,1018.6,49.4,2.6,169.8,0.0,False,35.0,0,5.448332369433233
TEST_11467,28.54,1013.4,57.4,4.4,210.0,0.0,False,19.0,0,5.9266398178589315
TEST_11468,23.028,1020.2,64.8,0.8,172.0,0.0,False,0.0,0,3.745657951936354
TEST_11469,13.28,1022.8,81.2,1.8,194.6,0.0,False,0.0,0,5.060850308242555
TEST_11470,10.734,1013.8,89.4,2.0,188.4,0.06,False,39.0,0,5.4499510263459445
TEST_11471,16.432,1015.6,58.4,1.2,128.4,0.0,False,16.0,0,4.7570550190717125
TEST_11472,29.008,1019.0,52.8,3.0,140.0,0.0,False,27.0,0,4.865342210556878
TEST_11473,8.446,1026.6,85.8,1.6,286.0,0.0,False,8.0,0,5.676220949571935
TEST_11474,24.3442,1014.8,63.8,2.6,183.0,0.66,False,37.6,0,5.727568509478097
TEST_11475,23.326,1023.4,53.8,2.2,92.0,0.0,False,12.0,0,4.6666885739039525
TEST_11476,31.605,996.0,46.6,2.2,185.4,0.0,False,10.4,0,4.331849513412625
TEST_11477,19.368,1019.2,71.0,0.8,72.2,0.0,False,27.0,0,3.7142054293894318
TEST_11478,9.666,1020.0,82.2,1.2,128.6,0.06,False,15.0,0,4.90589462925378
TEST_11479,17.94,1018.6,87.0,2.0,124.0,0.12,False,42.2,0,4.615215263401669
TEST_11480,16.712,1012.2,85.2,2.8,126.0,0.06,False,55.6,0,5.305598576930978
TEST_11481,13.476,1001.0,41.2,7.2,288.0,0.0,False,20.0,0,9.999509519414081
TEST_11482,22.434,1016.0,75.0,4.2,146.0,0.06,False,42.0,0,5.9039085498908515
TEST_11483,13.8016,1018.8,83.0,2.6,229.0,0.0,False,25.8,0,5.714702343835594
TEST_11484,13.096,1016.4,85.0,1.8,134.0,0.0,False,23.0,0,4.858856014631026
TEST_11485,27.924,1017.4,52.0,0.6,62.0,0.0,False,16.0,0,3.107198300137408
TEST_11486,15.648,1011.6,77.0,2.6,210.0,0.0,False,45.8,0,5.693401518419321
TEST_11487,16.714,1014.6,60.0,2.4,144.2,0.12,False,32.8,0,5.726842336744855
TEST_11488,23.232,1014.6,72.2,2.0,166.0,0.0,False,19.0,0,4.373369384857723
TEST_11489,7.664,1017.8,59.6,3.0,254.8,0.06,False,15.0,0,7.319704445420802
TEST_11490,10.6888,1011.0,71.2,2.0,180.2,0.0,False,43.6,0,5.844522376585256
TEST_11491,7.74,1032.4,91.0,2.4,224.0,0.0,False,4.8,0,5.897039848826309
TEST_11492,22.514,1017.6,40.6,2.2,258.0,0.0,False,8.0,0,5.674815019906663
TEST_11493,11.632,1017.2,58.8,5.6,246.0,0.0,False,19.0,0,8.541439691444515
TEST_11494,25.934,1016.4,61.2,2.4,154.0,0.0,False,16.0,0,4.5809697746092315
TEST_11495,9.51,1008.0,90.8,1.8,136.2,0.18,False,50.0,0,5.397994620351504
TEST_11496,17.81,1014.2,70.0,1.0,86.0,0.0,False,10.4,0,4.010461686081996
TEST_11497,11.844,1018.0,82.8,0.8,50.0,0.0,False,4.0,0,4.008661010560055
TEST_11498,18.6354,1035.2,75.6,1.6,139.6,0.0,False,0.0,0,4.3234530322012015
TEST_11499,11.79,1016.4,76.6,2.8,245.6,0.0,False,12.0,0,6.217911805737727
TEST_11500,29.072,1015.8,51.6,2.2,156.0,0.18,False,20.0,0,4.595340381899978
TEST_11501,15.16,1021.2,56.6,3.6,280.0,0.06,False,28.0,0,7.1616998158756395
TEST_11502,6.024,1021.6,83.8,1.6,202.4,0.0,False,0.0,0,5.639099601674406
TEST_11503,25.992,1017.6,51.4,3.6,204.0,0.0,False,12.0,0,5.771131866668857
TEST_11504,14.984,1037.2,71.4,1.8,183.8,0.0,False,19.0,0,5.177301128712585
TEST_11505,12.272,1011.8,86.0,1.4,138.0,0.0,False,38.4,0,4.737214949629503
TEST_11506,14.71399375,1016.4,61.8,1.6,214.4,0.12,False,31.8,0,5.617340497429507
TEST_11507,25.245,996.2,64.4,1.4,154.4,0.0,False,19.2,0,3.9344821184224
TEST_11508,19.862,1016.8,58.2,1.6,108.0,0.0,False,12.0,0,4.578388603704575
TEST_11509,21.34,1018.2,77.0,0.8,208.4,0.0,False,16.6,0,3.808933516634682
TEST_11510,12.542,1013.6,46.2,3.2,194.0,0.06,False,31.0,0,7.137343762518371
TEST_11511,8.47700625,1017.4,82.4,3.6,100.6,0.12,False,54.6,0,6.713984088608705
TEST_11512,13.872,1012.2,65.8,3.4,228.0,0.06,False,26.0,0,6.731056713554814
TEST_11513,13.306,1016.2,67.6,5.8,242.0,0.0,False,38.0,0,8.339193286218157
TEST_11514,20.882,1021.0,71.2,1.0,237.2,0.0,False,18.0,0,4.245232818665015
TEST_11515,19.2439,997.4,58.6,3.2,213.6,0.06,False,73.6,0,6.380455989543677
TEST_11516,21.29,1016.2,71.8,2.2,194.4,0.0,False,15.0,0,4.799867215809381
TEST_11517,19.052,1007.6,73.6,3.0,108.0,0.42,False,35.0,0,5.73447840524267
TEST_11518,18.073,1015.2,69.2,1.4,233.6,0.6,False,10.4,0,5.458052473413585
TEST_11519,18.6846,1021.4,70.4,1.0,163.4,0.0,False,11.2,0,4.194975526048377
TEST_11520,19.476,1020.2,74.0,2.2,121.0,0.0,False,33.0,0,4.739090917785545
TEST_11521,30.6581375,1020.0,39.0,2.6,119.6,0.0,False,8.0,0,4.634932799114543
TEST_11522,9.48506875,1000.2,65.2,4.2,264.2,0.18,True,22.4,0,5.499655307063431
TEST_11523,11.728,1010.8,54.8,3.0,166.0,0.0,False,40.0,0,6.741076071902048
TEST_11524,13.05,1007.2,81.6,4.2,224.4,0.0,False,35.0,0,6.890026369251133
TEST_11525,19.214,1015.6,64.0,1.8,135.8,0.0,False,32.0,0,4.811667715971269
TEST_11526,21.05,1017.2,54.0,1.4,88.6,0.0,False,12.0,0,4.363195685800246
TEST_11527,3.178,1028.0,83.4,1.2,235.6,0.06,False,15.0,0,5.9316493095318625
TEST_11528,23.958,1016.8,69.2,1.6,124.0,0.06,False,17.6,0,4.022685919085674
TEST_11529,23.078,1010.4,67.4,3.4,194.0,0.12,False,61.0,0,5.832258351195455
TEST_11530,21.026,1020.0,52.0,3.4,118.0,0.0,False,4.0,0,5.7904584922824816
TEST_11531,17.7583375,1017.6,52.2,3.2,89.8,0.24,False,13.6,0,6.19239483110937
TEST_11532,21.488,1016.2,57.8,2.4,134.0,0.06,False,45.0,0,5.240497001283449
TEST_11533,23.932,1017.0,60.4,1.0,162.6,0.0,False,27.0,0,3.9747269647901184
TEST_11534,9.746,1018.2,84.0,1.8,131.6,0.0,False,28.4,0,5.243133765709726
TEST_11535,14.905,1008.4,66.2,7.2,250.0,0.0,False,49.8,0,9.199402096050829
TEST_11536,24.94,1023.4,63.4,2.4,154.0,0.0,False,19.0,0,4.639558624267591
TEST_11537,19.371,997.6,78.2,1.8,238.8,0.0,False,0.0,0,4.671468555042843
TEST_11538,27.122,1016.2,59.4,3.0,216.0,0.6,False,23.0,0,5.8073376123104214
TEST_11539,22.258,1016.4,50.4,3.4,276.0,0.0,False,54.0,0,6.4891841982944465
TEST_11540,23.67,1017.2,41.6,4.4,198.0,0.0,False,19.0,0,6.7887984481065775
TEST_11541,7.006,1028.6,89.2,1.6,220.4,0.0,False,19.2,0,5.54596947603738
TEST_11542,12.13,1013.8,76.0,2.4,230.0,0.0,False,16.0,0,5.898332770155082
TEST_11543,14.732,994.6,94.2,1.4,122.0,0.06,False,60.8,0,4.375750744334944
TEST_11544,10.692,1021.2,87.4,1.4,90.0,0.12,False,50.8,0,4.873190965961603
TEST_11545,21.318,1016.0,83.6,2.2,86.2,0.0,False,38.2,0,4.199034154405995
TEST_11546,8.754,1023.0,70.4,2.6,234.0,0.0,False,31.0,0,6.596828808413652
TEST_11547,21.106,1007.2,73.2,2.4,192.0,0.0,False,28.0,0,4.9588433909187675
TEST_11548,22.604,1018.8,47.4,4.4,146.0,0.0,False,24.0,0,6.581952273136822
TEST_11549,5.6,999.8,97.2,3.6,153.0,0.42,False,84.0,0,7.273657627953002
TEST_11550,15.346,1023.8,59.8,1.6,247.6,0.0,False,15.0,0,5.522104819092093
TEST_11551,17.624,1016.6,61.4,2.8,276.0,0.0,False,24.0,0,6.167958885798148
TEST_11552,16.924,1020.8,45.8,2.4,156.0,0.0,False,6.4,0,5.8693496953160285
TEST_11553,8.824,1020.4,82.0,2.8,208.2,0.0,False,34.0,0,6.341363948546234
TEST_11554,12.05,1024.0,43.2,2.2,147.6,0.0,False,0.0,0,6.249957157839269
TEST_11555,28.99126875,1009.4,37.0,3.6,204.6,0.0,False,69.8,0,6.076553129714257
TEST_11556,11.078,1013.6,93.6,0.8,198.0,0.06,False,37.6,0,4.555790133502395
TEST_11557,20.18406875,1012.8,83.6,2.6,134.8,0.0,False,33.0,0,4.730516743022506
TEST_11558,28.42,1020.0,43.0,3.2,162.0,0.0,False,16.0,0,5.340597964286274
TEST_11559,30.444,1019.8,33.6,3.4,178.0,0.0,False,8.0,0,5.527669577238649
TEST_11560,18.79,1017.8,84.6,0.6,90.0,0.6,False,19.0,0,3.983954142766959
TEST_11561,17.33613125,1002.4,68.6,1.6,172.8,0.0,False,1.0,0,4.761039470128369
TEST_11562,12.704,1010.8,75.2,3.6,176.0,0.0,False,27.0,0,6.489923949285999
TEST_11563,10.40753125,1010.8,76.2,1.2,177.4,0.0,False,25.4,0,5.138552392789365
TEST_11564,5.1384,1028.4,77.4,1.4,189.0,0.0,False,11.2,0,5.762554414521083
TEST_11565,8.214,1011.2,95.8,1.4,220.4,0.0,False,21.4,0,5.1317162185372265
TEST_11566,12.398,1002.8,81.6,1.4,106.6,0.12,False,17.6,0,4.76680874753782
TEST_11567,15.214,1013.2,54.4,2.8,198.4,0.06,False,39.0,0,6.441968165639265
TEST_11568,7.972,1002.2,86.8,2.2,104.0,0.24,False,49.0,0,5.863225994624816
TEST_11569,22.594,1022.6,44.8,4.2,104.0,0.0,False,8.0,0,6.299637360047901
TEST_11570,16.824,1019.0,80.2,1.0,98.0,0.0,False,0.0,0,3.8505704287518574
TEST_11571,13.24,994.6,83.8,4.2,308.8,0.06,False,20.0,0,7.123478794254115
TEST_11572,5.672,1003.4,83.4,2.4,200.0,0.18,False,67.0,0,6.675846377132822
TEST_11573,17.576,1009.8,44.4,4.2,208.0,0.0,False,4.0,0,7.187243727553482
TEST_11574,16.036,1021.0,77.2,1.8,160.0,0.0,False,19.0,0,4.8338750815505644
TEST_11575,30.93,1016.2,47.4,2.0,124.0,0.0,False,8.0,0,4.017673602404918
TEST_11576,29.798,1013.2,55.0,1.8,142.0,0.0,False,23.0,0,3.937920688634237
TEST_11577,19.462,1024.4,67.0,1.0,168.4,0.0,False,19.0,0,4.253074589060381
TEST_11578,21.6,1013.8,79.0,1.4,109.8,0.18,False,27.0,0,4.003659100682643
TEST_11579,6.18,1018.2,86.2,1.6,208.0,0.0,False,56.4,0,5.819069439046702
TEST_11580,11.81026875,1006.4,79.2,0.8,197.6,0.0,False,33.6,0,4.76519222787978
TEST_11581,26.362,1014.0,54.8,4.2,214.0,0.0,False,16.0,0,6.089214674642127
TEST_11582,8.224,1023.8,67.0,4.6,200.0,0.0,False,23.0,0,7.881557888526293
TEST_11583,31.524,1018.0,43.8,3.2,92.0,0.0,False,8.0,0,4.712669360988326
TEST_11584,1.8486,1000.2,67.8,2.2,248.2,0.06,True,22.0,0,4.727056129610129
TEST_11585,8.482,1016.2,86.8,1.2,158.0,0.18,False,19.0,0,5.165060153696217
TEST_11586,24.55,1021.0,48.4,1.0,96.2,0.0,False,8.0,0,3.897300212271793
TEST_11587,8.224,1021.4,91.8,1.6,131.6,0.0,False,26.0,0,5.059840758046487
TEST_11588,13.466,1030.4,82.0,2.4,239.2,0.0,False,37.0,0,5.729073125639413
TEST_11589,24.814,1020.4,58.6,2.2,92.0,0.0,False,8.0,0,4.373806631332361
TEST_11590,30.724,1017.8,42.2,2.4,124.0,0.0,False,0.0,0,4.398495451152449
TEST_11591,6.732,1024.2,92.8,0.6,80.6,0.0,False,17.4,0,4.316060625553451
TEST_11592,12.56253125,1010.0,82.8,1.2,194.0,0.18,False,48.0,0,5.100432118463303
TEST_11593,19.7366,1015.8,63.0,1.0,200.4,0.0,False,44.8,0,4.5520074213274615
TEST_11594,16.816,1011.4,80.8,1.6,231.8,0.0,False,34.0,0,4.855351261909183
TEST_11595,18.394,1012.8,77.4,1.4,242.6,0.18,False,35.0,0,4.890805083567983
TEST_11596,13.616,1010.0,43.8,4.2,270.0,0.0,False,39.0,0,7.982564566725467
TEST_11597,34.1818,1024.0,40.4,1.8,231.4,0.0,False,17.6,0,4.16316409010713
TEST_11598,11.966,1018.4,77.2,0.8,96.0,0.18,False,41.4,0,4.661293908638662
TEST_11599,10.316,1009.4,94.6,0.4,131.4,0.18,False,56.4,0,4.316986557941478
TEST_11600,11.6750625,1006.8,71.8,1.4,120.2,0.0,False,49.2,0,5.143020628630087
TEST_11601,8.3115,1031.6,89.8,1.8,188.0,0.18,False,37.6,0,5.6832346741147655
TEST_11602,8.158,1032.8,73.0,1.6,150.6,0.0,False,33.0,0,5.646748054744539
TEST_11603,11.602,1023.2,60.0,2.4,94.0,0.0,False,19.0,0,5.880848723155001
TEST_11604,9.472,1015.2,46.8,4.2,152.0,0.06,False,42.0,0,7.981609809596884
TEST_11605,12.336,1029.0,77.6,3.2,170.0,0.0,False,27.4,0,6.186266007455414
TEST_11606,12.03899375,1016.6,81.0,4.8,67.8,0.42,False,83.2,0,7.49340981611993
TEST_11607,16.492,1025.6,58.8,2.4,75.8,0.0,False,4.0,0,5.2792680047053535
TEST_11608,15.52666875,1034.0,57.8,1.8,172.2,0.0,False,0.0,0,5.347728348608257
TEST_11609,12.494,1029.0,79.2,2.4,136.6,0.0,False,15.0,0,5.4353581038981105
TEST_11610,11.174,1019.4,49.4,2.4,198.0,0.06,False,27.0,0,6.673761506884572
TEST_11611,18.046,1021.0,72.4,1.6,114.4,0.0,False,24.0,0,4.475272778990612
TEST_11612,13.262,1010.4,75.8,2.8,150.0,0.18,False,36.0,0,6.037640219276735
TEST_11613,12.578,1007.0,56.4,2.8,220.0,0.0,False,31.0,0,6.641004929597456
TEST_11614,12.9118,998.6,86.8,1.6,51.0,0.06,False,28.0,0,4.486640613173794
TEST_11615,21.31,1005.8,65.0,3.4,223.4,0.0,False,56.0,0,6.02990678809476
TEST_11616,6.518,1019.4,67.6,2.4,147.4,0.0,False,4.0,0,6.340239998893586
TEST_11617,28.024,1019.8,46.8,2.6,150.0,0.0,False,19.0,0,4.862909310499717
TEST_11618,19.368,1013.6,62.8,3.8,216.0,0.3,False,57.0,0,6.852300980052176
TEST_11619,16.008,1023.4,67.8,1.2,20.0,0.0,False,19.0,0,4.178592583323905
TEST_11620,6.338,1027.2,94.6,1.6,232.0,0.0,False,8.0,0,5.471438453690194
TEST_11621,23.726,1012.6,61.8,2.2,152.8,0.06,False,36.0,0,4.80821058829555
TEST_11622,29.17,1020.6,40.8,3.6,136.0,0.0,False,23.0,0,5.514788055593944
TEST_11623,6.006,1037.0,89.6,0.8,133.8,0.0,False,15.0,0,4.786123385267428
TEST_11624,12.5318,990.0,80.0,6.8,234.2,0.66,False,55.2,0,9.518545716521619
TEST_11625,22.098,1015.8,77.8,1.2,152.0,0.0,False,8.8,0,3.732708294786661
TEST_11626,32.652,1018.0,46.4,3.4,244.0,0.0,False,4.0,0,5.195698800135951
TEST_11627,32.718,1018.4,41.8,4.0,160.0,0.0,False,23.0,0,5.471416821888614
TEST_11628,3.7076,1016.8,66.6,1.2,207.4,0.0,False,17.2,0,6.148371867933021
TEST_11629,17.43839375,1010.8,67.0,3.4,266.4,0.3,False,53.2,0,6.850372419438116
TEST_11630,16.168,1026.0,89.6,1.2,189.2,0.0,False,10.4,0,4.1825971436805265
TEST_11631,18.518,1014.4,50.6,3.6,216.0,0.0,False,27.0,0,6.667254129370034
TEST_11632,24.424,1019.6,71.0,1.4,102.0,0.0,False,15.0,0,3.6419700114119404
TEST_11633,20.112,1015.6,56.6,4.8,232.0,0.0,False,53.0,0,7.297265126022616
TEST_11634,9.872,1023.6,91.4,1.6,105.8,0.0,False,34.6,0,4.8429379604230345
TEST_11635,20.50126875,1020.4,67.6,1.0,141.6,0.06,False,15.2,0,4.083122727860058
TEST_11636,18.134,1009.0,56.2,3.6,146.0,0.0,False,34.0,0,6.338293988056125
TEST_11637,12.5,1027.2,52.0,4.4,190.0,0.0,False,23.0,0,7.65946980395469
TEST_11638,14.368,1020.0,79.2,2.0,162.8,0.0,False,28.8,0,5.135672208307731
TEST_11639,21.3469,1009.8,50.6,3.8,158.8,0.6,False,18.4,0,6.9197440927212925
TEST_11640,3.67,1029.8,84.0,3.4,226.0,0.0,False,18.0,0,7.20799612051003
TEST_11641,27.672,1015.8,60.8,1.6,148.0,0.36,False,20.0,0,4.281844364432931
TEST_11642,14.246,1009.6,73.8,2.0,156.0,0.12,False,52.4,0,5.49250078326026
TEST_11643,21.416,1015.2,72.0,1.2,162.4,0.0,False,30.0,0,4.0783769757099915
TEST_11644,26.238,1014.8,52.4,3.6,218.0,0.0,False,30.0,0,5.846762572113372
TEST_11645,8.808,1016.8,84.0,2.6,158.0,0.24,False,55.0,0,6.3306134588302445
TEST_11646,23.456,1018.8,73.8,1.6,146.0,0.0,False,6.4,0,3.923632752041969
TEST_11647,12.894,1019.8,76.2,3.6,255.0,0.06,False,15.0,0,6.747271122446592
TEST_11648,12.316,1025.0,88.4,1.0,165.0,0.0,False,0.0,0,4.347916083536458
TEST_11649,11.952,994.6,89.8,0.8,192.0,0.06,False,29.6,0,4.507601159550388
TEST_11650,14.1374,1015.2,82.2,1.2,221.8,0.0,False,53.6,0,4.8811184456664005
TEST_11651,24.71,1018.4,66.8,1.4,104.0,0.0,False,19.0,0,3.7442013947622153
TEST_11652,25.938,1017.4,37.4,3.0,152.0,0.0,False,12.0,0,5.55617495189199
TEST_11653,18.248,1014.0,59.8,1.6,148.0,0.0,False,33.0,0,4.937134040539446
TEST_11654,12.1877,1022.6,63.4,2.4,161.2,0.0,False,25.8,0,6.006341068619536
TEST_11655,3.724,1031.2,84.2,1.8,112.0,0.0,False,8.0,0,5.700667075563527
TEST_11656,19.9,1022.0,73.2,1.4,143.6,0.0,False,1.6,0,4.14594637109019
TEST_11657,28.484,1015.4,42.2,4.4,176.0,0.0,False,28.0,0,6.236009260961179
TEST_11658,32.144,1015.4,50.8,4.2,230.0,0.06,False,31.0,0,5.783787818423189
TEST_11659,7.69590625,1030.6,85.2,1.4,215.6,0.06,False,11.6,0,5.463781663058898
TEST_11660,16.736,1012.6,71.2,6.6,257.2,0.18,False,46.0,0,8.700360672580093
TEST_11661,9.154,1031.0,90.8,1.0,185.6,0.0,False,16.6,0,4.756492315441207
TEST_11662,25.274,1012.8,57.4,3.2,164.0,0.0,False,31.0,0,5.365729670649529
TEST_11663,26.39,1016.4,52.2,2.8,90.0,0.0,False,4.0,0,4.741562268005493
TEST_11664,7.4272,1024.6,78.4,1.2,202.8,0.0,False,8.0,0,5.408096309589446
TEST_11665,21.532,1021.4,77.2,1.2,152.0,0.0,False,38.0,0,3.929141288906867
TEST_11666,23.62,1015.2,39.8,2.4,134.0,0.0,False,0.0,0,5.227191296533767
TEST_11667,6.168,1018.4,67.8,2.4,192.0,0.0,False,8.0,0,6.550044869620915
TEST_11668,20.346,1010.0,81.6,1.0,110.0,0.0,False,15.0,0,3.5589699129889962
TEST_11669,13.974,1021.6,69.6,1.6,105.2,0.0,False,34.0,0,4.974556153248988
TEST_11670,11.15326875,1029.4,49.2,1.4,104.2,0.0,False,0.0,0,5.5107052232150995
